"region","haulid","year","lat","lon","stratum","stratumarea","depth","spp","wtcpue"
"Canadian Pacific","84210-150",2018,49.1463,-126.213816,"49--127-0",1133.50279173126,59,"Pyrosomatidae",1.44
"Canadian Pacific","84210-150",2018,49.1463,-126.213816,"49--127-0",1133.50279173126,59,"Sebastes entomelas",0.16
"Canadian Pacific","84210-150",2018,49.1463,-126.213816,"49--127-0",1133.50279173126,59,"Sebastes pinniger",0.49
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Actiniaria",2.86
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Agonopsis vulsa",NA
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Chitonotus pugetensis",0.03
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Chlamys rubida",1.25
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Citharichthys sordidus",1.28
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Embiotoca lateralis",0.72
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Gadus macrocephalus",0.14
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Glyptocephalus zachirus",1.45
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Hexagrammos decagrammus",3.65
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Hydrolagus colliei",7.91
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Icelinus filamentosus",0.07
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Lepidopsetta bilineata",9.88
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Microgadus proximus",0.11
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Pleuronichthys decurrens",0.78
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Pugettia",NA
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Pyrosomatidae",0.5
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Sebastes caurinus",0.03
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Sebastes flavidus",2.35
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Sebastes maliger",1.13
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Sebastes pinniger",4.65
"Canadian Pacific","84210-151",2018,49.108966,-126.19165,"49--127-0",1133.50279173126,59,"Sebastes proriger",0.05
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Actiniaria",0.19
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Anoplopoma fimbria",1.29
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Atheresthes stomias",4.33
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Chlamys rubida",0.85
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Citharichthys sordidus",0.5
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Clupea pallasii",0.15
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Gadus chalcogrammus",7.48
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Glyptocephalus zachirus",12.06
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Hippoglossoides elassodon",2.82
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Hydrolagus colliei",5.95
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Lepidopsetta bilineata",1.69
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Lycodes pacificus",0.28
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Lyopsetta exilis",1.12
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Merluccius productus",27.37
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Metacarcinus magister",3.17
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Microgadus proximus",0.02
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Microstomus pacificus",3.43
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Parophrys vetulus",13.35
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Pleuronichthys decurrens",0.35
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Pyrosomatidae",6.65
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Sebastes crameri",0.38
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Sebastes elongatus",0.07
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Sebastes flavidus",0.4
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Sebastes maliger",1.72
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Sebastes pinniger",1.16
"Canadian Pacific","84210-152",2018,49.036816,-126.27585,"49--127-0",1133.50279173126,98,"Thaleichthys pacificus",0.51
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Anoplopoma fimbria",4
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Apostichopus leukothele",1.08
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Atheresthes stomias",61.69
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Bathyraja interrupta",1.08
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Gadus macrocephalus",6.62
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Glyptocephalus zachirus",65.14
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Hippoglossoides elassodon",2.96
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Hydrolagus colliei",2.58
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Icelinus filamentosus",0.16
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Lyopsetta exilis",2.94
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Merluccius productus",0.72
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Microstomus pacificus",13.17
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Ophiodon elongatus",18.5
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Pandalus platyceros",0.3
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Parophrys vetulus",1.24
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Pyrosomatidae",2.84
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Ronquilus jordani",NA
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Sebastes babcocki",2.7
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Sebastes elongatus",50.66
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Sebastes flavidus",3.86
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Sebastes helvomaculatus",1.18
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Sebastes paucispinis",0.39
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Sebastes proriger",8.83
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Sebastes wilsoni",4.86
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Sebastes zacentrus",17.23
"Canadian Pacific","84210-153",2018,48.936033,-126.426566,"48--127-100",1204.03091275251,155,"Squalus suckleyi",1.16
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Anoplopoma fimbria",6.62
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Atheresthes stomias",54.06
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Glyptocephalus zachirus",26.74
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Hydrolagus colliei",6.68
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Icelinus filamentosus",0.18
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Microstomus pacificus",6.86
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Ophiodon elongatus",18.92
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes babcocki",0.08
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes elongatus",13.94
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes entomelas",24.26
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes flavidus",88.17
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes helvomaculatus",7.82
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes paucispinis",0.98
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes pinniger",81.92
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes proriger",716.89
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes ruberrimus",22.84
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes wilsoni",5.71
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Sebastes zacentrus",244.47
"Canadian Pacific","84210-154",2018,48.971133,-126.500033,"48--127-100",1204.03091275251,159,"Squalus suckleyi",18.22
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Allocentrotus fragilis",0.39
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Anoplopoma fimbria",1.52
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Atheresthes stomias",385.82
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Beringraja binoculata",13.6
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Cyclosalpa affinis",NA
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Eopsetta jordani",1.46
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Glyptocephalus zachirus",18.21
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Hydrolagus colliei",0.22
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Icelinus filamentosus",0.16
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Lyopsetta exilis",0.16
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Microstomus pacificus",18.37
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Ophiodon elongatus",1.52
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Pandalus platyceros",0.48
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Parophrys vetulus",2.04
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Pyrosomatidae",1.1
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Rathbunaster californicus",0.58
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Sebastes",0.16
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Sebastes babcocki",0.43
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Sebastes brevispinis",1.38
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Sebastes elongatus",8.9
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Sebastes pinniger",2.94
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Sebastes proriger",2.88
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Sebastes wilsoni",0.16
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Sebastes zacentrus",1.77
"Canadian Pacific","84210-155",2018,48.994833,-126.56055,"48--127-100",1204.03091275251,164,"Squalus suckleyi",43.34
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Anoplopoma fimbria",0.54
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Atheresthes stomias",29.1
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Bathyagonus pentacanthus",NA
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Beringraja binoculata",15.85
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Eopsetta jordani",4.7
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Fusitriton oregonensis",0.32
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Glyptocephalus zachirus",34.1
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Hippoglossoides elassodon",0.26
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Hippoglossus stenolepis",5.86
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Hydrolagus colliei",3.42
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Icelinus filamentosus",0.98
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Lyopsetta exilis",0.2
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Microstomus pacificus",0.62
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Ophiodon elongatus",62.14
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Pandalus platyceros",1.16
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Parophrys vetulus",1.88
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Pyrosomatidae",4.17
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Raja rhina",15.38
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes alutus",0.42
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes babcocki",8.21
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes brevispinis",45.36
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes elongatus",34.68
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes flavidus",1.52
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes helvomaculatus",5.3
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes jordani",0.7
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes paucispinis",0.42
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes pinniger",36.24
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes ruberrimus",1.36
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes variegatus",0.13
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes wilsoni",2.26
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Sebastes zacentrus",91.46
"Canadian Pacific","84210-156",2018,49.005516,-126.6644,"49--127-100",1413.06434293887,194,"Squalus suckleyi",44.36
"Canadian Pacific","84210-157",2018,49.121416,-126.74105,"49--127-100",1413.06434293887,143,"Allocentrotus fragilis",16.19
"Canadian Pacific","84210-157",2018,49.121416,-126.74105,"49--127-100",1413.06434293887,143,"Alosa sapidissima",0.38
"Canadian Pacific","84210-157",2018,49.121416,-126.74105,"49--127-100",1413.06434293887,143,"Anoplopoma fimbria",5.66
"Canadian Pacific","84210-157",2018,49.121416,-126.74105,"49--127-100",1413.06434293887,143,"Atheresthes stomias",50.94
