taxon,species,genus,family,order,class,superclass,subphylum,phylum,kingdom,name,common
PRIONOTUS ROSEUS,roseus,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Prionotus roseus,bluespotted searobin
PRIONOTUS RUBIO,rubio,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Prionotus rubio,blackfin searobin
PRIONOTUS SCITULUS,,,,,,,,,,Prionotus scitulus,leopard searobin
PRIONOTUS STEARNSI,stearnsi,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Prionotus stearnsi,shortwing searobin
PRIONOTUS TRIBULUS,tribulus,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Prionotus tribulus,bighead searobin
PRIOOTUS LOGISPIOSUS,longispinosus,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Priootus logispiosus,bigeye searobin
PRIOOTUS OPHRYAS,ophryas,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Priootus ophryas,bandtail searobin
PRIOOTUS PARALATUS,paralatus,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Priootus paralatus,Mexican searobin
PRIOOTUS ROSEUS,roseus,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Priootus roseus,bluespotted searobin
PRIOOTUS RUBIO,rubio,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Priootus rubio,blackwing searobin
PRIOOTUS SCITULUS,scitulus,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Priootus scitulus,leopard searobin
PRIOOTUS STEARSI,stearnsi,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Priootus stearsi,shortwing searobin
PRIOOTUS TRIBULUS,tribulus,Prionotus,Triglidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Priootus tribulus,bighead searobin
PRISTIGENYS ALTA,,,,,,,,,,Pristigenys alta,short bigeye
PRISTIPOMOIDES AQUILOARIS,aquilonaris,Pristipomoides,Lutjanidae,Perciformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Pristipomoides aquiloaris,wrenchman
PRISTIPOMOIDES AQUILONARIS,aquilonaris,Pristipomoides,Lutjanidae,Perciformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Pristipomoides aquilonaris,wenchman
Protomyctophum thompsoni,thompsoni,Protomyctophum,Myctophidae,Myctophiformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Protomyctophum thompsoni,bigeye lanternfish
PSENES PELLUCIDUS,,,,,,,,,,Psenes pellucidus,bluefin driftfish
Psettichthys melanostictus,melanostictus,Psettichthys,Pleuronectidae,Pleuronectiformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Psettichthys melanostictus,Pacific sand sole
Psettichthysmelanostictus,melanostictus,Psettichthys,Pleuronectidae,Pleuronectiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Psettichthys melanostictus,sand sole
Pseudarchaster alascensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pseudarchaster alascensis,Alaskan scarlet star
Pseudarchaster parelii,parelii,Pseudarchaster,Goniasteridae,Valvatida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pseudarchaster parelii,northern scarlet star
Pseudarchaster spp.,NA,Pseudarchaster,Goniasteridae,Valvatida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pseudarchaster spp.,Alaskan scarlet star
PSEUDOPLEURONECTES AMERICANUS,americanus,Pseudopleuronectes,Pleuronectidae,Pleuronectiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Pseudopleuronectes americanus,blackback
Pseudopleuronectes americanus,americanus,Pseudopleuronectes,Pleuronectidae,Pleuronectiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Pseudopleuronectes americanus,blackback
PSEUDOPLEURONECTES AMERICANUS ,americanus,Pseudopleuronectes,Pleuronectidae,Pleuronectiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Pseudopleuronectes americanus ,winter flounder
Pseudostichopus mollis,mollis,Pseudostichopus,Synallactidae,Aspidochirotida,Holothuroidea,NA,Echinozoa,Echinodermata,Animalia,Pseudostichopus mollis,sea cucumber
Psolus sp.,NA,Psolus,Psolidae,Dendrochirotida,Holothuroidea,NA,Echinozoa,Echinodermata,Animalia,Psolus spp.,sea cucumber
Pteraster jordani,jordani,Pteraster,Pterasteridae,Spinulosida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pteraster jordani,Jordan's cushion star
Pteraster militaris,militaris,Pteraster,Pterasteridae,Spinulosida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pteraster militaris,wrinkled star
Pteraster obscurus,obscurus,Pteraster,Pterasteridae,Spinulosida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pteraster obscurus,obscure cushion star
Pteraster sp.,NA,Pteraster,Pterasteridae,Spinulosida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pteraster spp.,slime stars
Pteraster spp.,NA,Pteraster,Pterasteridae,Spinulosida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pteraster spp.,slime stars
Pteraster tesselatus,tesselatus,Pteraster,Pterasteridae,Spinulosida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pteraster tesselatus,cushion star
Ptilosarcus gurneyi,gurneyi,Ptilosarcus,Pennatulidae,Pennatulacea,Anthozoa,NA,Anthozoa,Cnidaria,Animalia,Ptilosarcus gurneyi,Gurney's sea pen
Purple Striated Anemone,NA,NA,Actinistolidae,Actiniaria,Anthozoa,NA,NA,Cnidaria,Animalia,Purple striated anemone,Purple striated anemone
Pycnopodia helianthoides,helianthoides,Pycnopodia,Pycnopodiidae,Forcipulatida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pycnopodia helianthoides,sunflower sea star
Pycnopodiahelianthoides,helianthoides,Pycnopodia,Pycnopodiidae,Forcipulatida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Pycnopodia helianthoides,sunflower sea star
Pyrulofusus deformis,deformis,Pyrulofusus,Buccinidae,Neogastropoda,Gastropoda,NA,NA,Mollusca,Animalia,Pyrulofusus deformis,warped whelk
Pyrulofusus harpa,harpa,Pyrulofusus,Buccinidae,Neogastropoda,Gastropoda,NA,NA,Mollusca,Animalia,Pyrulofusus harpa,left-hand whelk
Pyrulofusus melonis,melonis,Pyrulofusus,Buccinidae,Neogastropoda,Gastropoda,NA,NA,Mollusca,Animalia,Pyrulofusus melonis,melon shaped whelk
Pyrulofususdeformis,deformis,Pyrulofusus,Buccinidae,Neogastropoda,Gastropoda,NA,NA,Mollusca,Animalia,Pyrulofusus deformis,warped whelk
RACHYCENTRON CANADUM,,,,,,,,,,Rachycentron canadum,cobia
Radulinus asprellus,asprellus,Radulinus,Cottidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Radulinus asprellus,slim sculpin
RAIOIDES LOUISIAESIS,louisianensis,Raninoides,Raninidae,Decapoda,Malacostraca,NA,Crustacea,Arthropoda,Animalia,Raioides louisiaesis,Gulf frog crab
RAJA (BATHYRAJA) SPINICAUDA,spinicauda,Bathyraja,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Bathyraja spinicauda,spinytail skate
Raja binoculata,binoculata,Raja,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Raja binoculata,big skate
Raja binoculata egg case,binoculata,Raja,Rajidae,Rajiformes,Elasmobranchii,Gnathostomata,Vertebrata,Chordata,Animalia,Raja binoculata egg case,big skate egg case
RAJA EGLANTERIA,eglanteria,Raja,Rajidae,Rajiformes,Chondrichthyes,Chondrichthyes,Vertebrata,Chordata,Animalia,Raja eglanteria,clearnose skate
RAJA FYLLAE,fyllae,Rajella,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Rajella fyllae,round skate
Raja inornata,inornata,Raja,Rajidae,Rajiformes,Chondrichthyes,Chondrichthyes,Vertebrata,Chordata,Animalia,Raja inornata,California ray
RAJA RADIATA,radiata,Amblyraja,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Amblyraja radiata,starry skate
Raja rhina,rhina,Raja,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Raja rhina,longnose skate
RAJA SENTA,senta,Malacoraja,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Malacoraja senta,smooth skate
Raja sp. egg case,NA,Raja,Rajidae,Rajiformes,Elasmobranchii,Gnathostomata,Vertebrata,Chordata,Animalia,Raja spp.,skate egg case
Raja stellulata,stellulata,Raja,Rajidae,Rajiformes,Chondrichthyes,Chondrichthyes,Vertebrata,Chordata,Animalia,Raja stellulata,starry skate
RAJA TEXAA,texana,Raja,Rajidae,Rajiformes,Elasmobranchii,Gnathostomata,Vertebrata,Chordata,Animalia,Raja texana,roundel skate
RAJA TEXANA,texana,Raja,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Raja texana,roundel skate
Rajabinoculata,binoculata,Raja,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Raja binoculata,big skate
Rajarhina,rhina,Raja,Rajidae,Rajiformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Raja rhina,longnose skate
Rajiformes egg case,NA,NA,NA,Rajiformes,Elasmobranchii,Gnathostomata,Vertebrata,Chordata,Animalia,Rajiformes egg case,skate egg case
RANINOIDES LOUISIANENSIS,louisianensis,Raninoides,Raninidae,Decapoda,Malacostraca,NA,Crustacea,Arthropoda,Animalia,Raninoides louisianensis,Gulf frog crab
Rastrinus scutiger,scutiger,Rastrinus,Cottidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Rastrinus scutiger,roughskin sculpin
Rathbunaster californicus,californicus,Rathbunaster,Asteriidae,Forcipulatida,Asteroidea,NA,Asterozoa,Echinodermata,Animalia,Rathbunaster californicus,deep-sea sun star
REILLA MULLERI,muelleri,Renilla,Renillidae,Pennatulacea,Anthozoa,NA,Anthozoa,Cnidaria,Animalia,Reilla mulleri,Mueller's sea pansy
REINHARDTIUS HIPPOGLOSSOIDES,hippoglossoides,Reinhardtius,Pleuronectidae,Pleuronectiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Reinhardtius hippoglossoides,Greenland halibut
Reinhardtius hippoglossoides,hippoglossoides,Reinhardtius,Pleuronectidae,Pleuronectiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Reinhardtius hippoglossoides,Greenland halibut
Reinhardtiushippoglossoides,hippoglossoides,Reinhardtius,Pleuronectidae,Pleuronectiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Reinhardtius hippoglossoides,Greenland halibut
REMORA,,,,,,,,,,Remora spp.,remora
REMORA REMORA,,,,,,,,,,Remora remora,common remora
Rhamphocottus richardsoni,richardsonii,Rhamphocottus,Rhamphocottidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Rhamphocottus richardsoni,grunt sculpin
Rhamphocottusrichardsoni,richardsonii,Rhamphocottus,Rhamphocottidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Rhamphocottus richardsonii,grunt sculpin
RHINOBATOS LENTIGINOSUS,,,,,,,,,,Rhinobatos lentiginosus,Atlantic guitarfish
Rhinolithodes wosnessenskii,wosnessenskii,Rhinolithodes,Lithodidae,Decapoda,Malacostraca,NA,Crustacea,Arthropoda,Animalia,Rhinolithodes wosnessenskii,rhinoceros crab
RHINOPTERA BONASUS,,,,,,,,,,Rhinoptera bonasus,cownose ray
RHIOPTERA BOASUS,bonasus,Rhinoptera,Rhinopteridae,Myliobatiformes,Chondrichthyes,Chondrichthyes,Vertebrata,Chordata,Animalia,Rhioptera bonasus,cownose ray
RHITHROPANOPEUS HARRISII,,,,,,,,,,Rhithropanopeus harrisii,Harris mud crab
RHIZOPRIONODON TERRAENOVAE,terraenovae,Rhizoprionodon,Carcharhinidae,Carcharhiniformes,Elasmobranchii,Pisces,Vertebrata,Chordata,Animalia,Rhizoprionodon terraenovae,Atlantic sharpnose shark
RHIZOPRIOODO TERRAEOVAE,terraenovae,Rhizoprionodon,Carcharhinidae,Carcharhiniformes,Chondrichthyes,Chondrichthyes,Vertebrata,Chordata,Animalia,Rhizoprionodon terraenovae,Atlantic sharpnose shark
RHOMBOPLITES AURORUBES,aurorubens,Rhomboplites,Lutjanidae,Perciformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Rhomboplites aurorubes,vermilion snapper
RIMAPENAEUS CONSTRICTUS,,,,,,,,,,Rimapenaeus constrictus,roughneck shrimp
ROCHINIA CRASSA,,,,,,,,,,Rochinia crassa,inflated spiny crab
Ronquilus jordani,jordani,Ronquilus,Bathymasteridae,Perciformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Ronquilus jordani,northern ronquil
Rossellinae,NA,NA,Rossellidae,Lyssacinosida,Hexactinellida,NA,NA,Porifera,Animalia,Rossellinae spp.,sea spunge
Rossia pacifica,pacifica,Rossia,Sepiolidae,Sepiolida,Cephalopoda,NA,NA,Mollusca,Animalia,Rossia pacifica,eastern pacific bobtail
Rossiapacifica,pacifica,Rossia,Sepiolidae,Sepiolida,Cephalopoda,NA,NA,Mollusca,Animalia,Rossia pacifica,eastern pacific bobtail
ROSSIINAE,NA,NA,Sepiolidae,Sepiolida,Cephalopoda,NA,NA,Mollusca,Animalia,Rossiinae spp.,bobtail squids
RYPTICUS MACULATUS,,,,,,,,,,Rypticus maculatus,whitespotted soapfish
SABINEA HYSTRIX,hystrix,Sabinea,Crangonidae,Decapoda,Malacostraca,NA,Crustacea,Arthropoda,Animalia,Sabinea hystrix,shrimp
SABINEA SARSI,sarsi,Sabinea,Crangonidae,Decapoda,Malacostraca,NA,Crustacea,Arthropoda,Animalia,Sabinea sarsi,Sars shrimp
SABINEA SEPTEMCARINATA,septemcarinata,Sabinea,Crangonidae,Decapoda,Malacostraca,NA,Crustacea,Arthropoda,Animalia,Sabinea septemcarinata,sevenline shrimp
SARDA SARDA,,,,,,,,,,Sarda sarda,Atlantic bonito
SARDIELLA AURITA,aurita,Sardinella,Clupeidae,Clupeiformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sardinella aurita,spanish sardine
SARDINELLA AURITA,,,,,,,,,,Sardinella aurita,spanish sardine
Sardinops sagax,sagax,Sardinops,Clupeidae,Clupeiformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sardinops sagax,South American pilchard
SAURIDA BRASILIENSIS,brasiliensis,Saurida,Synodontidae,Aulopiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Saurida brasiliensis,largescale lizardfish
SAURIDA BRASILIESIS,brasiliensis,Saurida,Synodontidae,Aulopiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Saurida brasiliensis,largescale lizardfish
SCIAENOPS OCELLATUS,,,,,,,,,,Sciaenops ocellatus,red drum
Scleractinia,NA,NA,NA,Scleractinia,Anthozoa,NA,Anthozoa,Cnidaria,Animalia,Scleractinia spp.,stony corals
SCLEROCRANGON BOREAS,boreas,Sclerocrangon,Crangonidae,Decapoda,Malacostraca,NA,Crustacea,Arthropoda,Animalia,Sclerocrangon boreas,sculptured shrimp
Sclerocrangon boreas,boreas,Sclerocrangon,Crangonidae,Decapoda,Malacostraca,NA,Crustacea,Arthropoda,Animalia,Sclerocrangon boreas,sculptured shrimp
SCOMBER JAPONICUS,,,,,,,,,,Scomber japonicus,chub mackerel
SCOMBER SCOMBRUS,scombrus,Scomber,Scombridae,Perciformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Scomber scombrus,Atlantic mackerel
Scomber scombrus,scombrus,Scomber,Scombridae,Perciformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Scomber scombrus,Atlantic mackerel
SCOMBEROMORUS CAVALLA,cavalla,Scomberomorus,Scombridae,Perciformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Scomberomorus cavalla,king mackerel
SCOMBEROMORUS MACULATUS,maculatus,Scomberomorus,Scombridae,Perciformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Scomberomorus maculatus,Spanish mackerel
SCOMBEROMORUS REGALIS,,,,,,,,,,Scomberomorus regalis,painted mackerel
SCOPHTHALMUS AQUOSUS,aquosus,Scophthalmus,Scophthalmidae,Pleuronectiformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Scophthalmus aquosus,windowpane
Scophthalmus aquosus,aquosus,Scophthalmus,Scophthalmidae,Pleuronectiformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Scophthalmus aquosus,windowpane
SCORPAEA CALCARATA,calcarata,Scorpaena,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Scorpaena calcarata,smoothhead scorpionfish
SCORPAENA BRASILIENSIS,,,,,,,,,,Scorpaena brasiliensis,barbfish
SCORPAENA CALCARATA,calcarata,Scorpaena,Scorpaenidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Scorpaena calcarata,smoothhead scorpionfish
SCYLIORHINUS RETIFER,retifer,Scyliorhinus,Scyliorhinidae,Carcharhiniformes,Chondrichthyes,Chondrichthyes,Vertebrata,Chordata,Animalia,Scyliorhinus retifer,chain catshark
SCYLLARUS AMERICANUS,,,,,,,,,,Scyllarus americanus,American slipper lobster
SCYLLARUS CHACEI,,,,,,,,,,Scyllarus chacei,Chace slipper lobster
SCYPHOZOA,NA,NA,NA,NA,Scyphozoa,NA,Medusozoa,Cnidaria,Animalia,Scyphozoa spp.,jellyfishes
Scyphozoa,NA,NA,NA,NA,Scyphozoa,NA,Medusozoa,Cnidaria,Animalia,Scyphozoa spp.,jellyfishes
Sebastes alutus,alutus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes alutus,Pacific ocean perch
Sebastes auriculatus,auriculatus,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes auriculatus,brown rockfish
Sebastes aurora,aurora,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes aurora,aurora rockfish
Sebastes babcocki,babcocki,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes babcocki,redbanded rockfish
Sebastes borealis,borealis,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes borealis,shortraker rockfish
Sebastes brevispinis,brevispinis,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes brevispinis,silvergray rockfish
Sebastes caurinus,caurinus,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes caurinus,copper rockfish
Sebastes chlorostictus,chlorostictus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes chlorostictus,greenspotted rockfish
Sebastes crameri,crameri,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes crameri,darkblotched rockfish
Sebastes diploproa,diploproa,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes diploproa,splitnose rockfish
Sebastes elongatus,elongatus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes elongatus,greenstriped rockfish
Sebastes entomelas,entomelas,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes entomelas,widow rockfish
SEBASTES FASCIATUS,fasciatus,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes fasciatus,Acadian redfish
Sebastes fasciatus,fasciatus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes fasciatus,Acadian redfish
Sebastes flavidus,flavidus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes flavidus,yellowtail rockfish
Sebastes goodei,goodei,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes goodei,chilipepper
Sebastes helvomaculatus,helvomaculatus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes helvomaculatus,rosethorn rockfish
Sebastes hopkinsi,hopkinsi,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes hopkinsi,squarespot rockfish
Sebastes jordani,jordani,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes jordani,shortbelly rockfish
Sebastes levis,levis,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes levis,cowcod
Sebastes maliger,maliger,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes maliger,quillback rockfish
SEBASTES MARINUS,norvegicus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes norvegicus,golden redfish
Sebastes melanops,melanops,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes melanops,black rockfish
Sebastes melanostictus or Sebastes aleutianus,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes melanostictus or sebastes aleutianus,blackspotted rockfish
Sebastes melanostomus,melanostomus,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes melanostomus,blackgill rockfish
SEBASTES MENTELLA,mentella,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes mentella,deepwater redfish
Sebastes paucispinis,paucispinis,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes paucispinis,bocaccio
Sebastes pinniger,pinniger,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes pinniger,canary rockfish
Sebastes polyspinis,polyspinis,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes polyspinis,northern rockfish
Sebastes proriger,proriger,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes proriger,redstripe rockfish
Sebastes reedi,reedi,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes reedi,yellowmouth rockfish
Sebastes ruberrimus,ruberrimus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes ruberrimus,rasphead rockfish
Sebastes rufus,rufus,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes rufus,bank rockfish
Sebastes saxicola,saxicola,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes saxicola,stripetail rockfish
Sebastes semicinctus,semicinctus,Sebastes,Scorpaenidae,Scorpaeniformes,Actinopterygii,Osteichthyes,Vertebrata,Chordata,Animalia,Sebastes semicinctus,halfbanded rockfish
SEBASTES SP,NA,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes spp.,rockfishes
SEBASTES SP.,NA,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes spp.,rockfishes
Sebastes sp.,NA,Sebastes,Sebastidae,Scorpaeniformes,Actinopterygii,Pisces,Vertebrata,Chordata,Animalia,Sebastes spp.,rockfishes
